shape_id,subject_class,subject_uri,property,property_uri,object_class,object_uri,total_entities,occurrence_count,coverage_ratio,coverage_percent,shape_pattern,participating_entities
shape_000157,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,uniprot.core:panproteome,http://purl.uniprot.org/core/panproteome,uniprot.core:Proteome,http://purl.uniprot.org/core/Proteome,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> uniprot.core:panproteome -> uniprot.core:Proteome,
shape_000158,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,uniprot.core:panproteome,http://purl.uniprot.org/core/panproteome,uniprot.core:Reference_Proteome,http://purl.uniprot.org/core/Reference_Proteome,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> uniprot.core:panproteome -> uniprot.core:Reference_Proteome,
shape_000159,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,uniprot.core:panproteome,http://purl.uniprot.org/core/panproteome,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> uniprot.core:panproteome -> uniprot.core:Representative_Proteome,
shape_000160,uniprot.core:Proteome,http://purl.uniprot.org/core/Proteome,uniprot.core:strain,http://purl.uniprot.org/core/strain,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,uniprot.core:Proteome -> uniprot.core:strain -> uniprot.core:Strain,
shape_000161,uniprot.core:Reference_Proteome,http://purl.uniprot.org/core/Reference_Proteome,uniprot.core:strain,http://purl.uniprot.org/core/strain,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,uniprot.core:Reference_Proteome -> uniprot.core:strain -> uniprot.core:Strain,
shape_000162,uniprot.core:Representative_Proteome,http://purl.uniprot.org/core/Representative_Proteome,uniprot.core:strain,http://purl.uniprot.org/core/strain,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,uniprot.core:Representative_Proteome -> uniprot.core:strain -> uniprot.core:Strain,
shape_000163,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:strain,http://purl.uniprot.org/core/strain,uniprot.core:Strain,http://purl.uniprot.org/core/Strain,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:strain -> uniprot.core:Strain,
shape_000150,uniprot.core:Topology,http://purl.uniprot.org/core/Topology,uniprot.core:relatedLocation,http://purl.uniprot.org/core/relatedLocation,uniprot.core:Topology,http://purl.uniprot.org/core/Topology,0,0,0.0,0.0,uniprot.core:Topology -> uniprot.core:relatedLocation -> uniprot.core:Topology,
shape_000110,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,0,0,0.0,0.0,rdf:Statement -> uniprot.core:citation -> uniprot.core:Submission_Citation,
shape_000111,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,0,0,0.0,0.0,rdf:Statement -> uniprot.core:citation -> uniprot.core:Thesis_Citation,
shape_000112,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Book_Citation,
shape_000113,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Electronic_Citation,
shape_000114,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Observation_Citation,
shape_000115,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Patent_Citation,
shape_000116,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Submission_Citation,
shape_000117,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,0,0,0.0,0.0,uniprot.core:External_Sequence -> uniprot.core:citation -> uniprot.core:Thesis_Citation,
shape_000118,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:citation -> uniprot.core:Book_Citation,
shape_000119,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:citation -> uniprot.core:Electronic_Citation,
shape_000120,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:citation -> uniprot.core:Patent_Citation,
shape_000121,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:citation -> uniprot.core:Submission_Citation,
shape_000122,uniprot.core:Nucleotide_Resource,http://purl.uniprot.org/core/Nucleotide_Resource,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,0,0,0.0,0.0,uniprot.core:Nucleotide_Resource -> uniprot.core:citation -> uniprot.core:Thesis_Citation,
shape_000137,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:replaces,http://purl.uniprot.org/core/replaces,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:replaces -> uniprot.core:Protein,
shape_000124,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Electronic_Citation,
shape_000125,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Observation_Citation,http://purl.uniprot.org/core/Observation_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Observation_Citation,
shape_000126,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Patent_Citation,http://purl.uniprot.org/core/Patent_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Patent_Citation,
shape_000127,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Submission_Citation,http://purl.uniprot.org/core/Submission_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Submission_Citation,
shape_000128,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Thesis_Citation,http://purl.uniprot.org/core/Thesis_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Thesis_Citation,
shape_000129,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,skos:broaderTransitive,http://www.w3.org/2004/02/skos/core#broaderTransitive,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,0,0,0.0,0.0,uniprot.core:Enzyme -> skos:broaderTransitive -> uniprot.core:Enzyme,
shape_000130,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,skos:narrowerTransitive,http://www.w3.org/2004/02/skos/core#narrowerTransitive,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,0,0,0.0,0.0,uniprot.core:Enzyme -> skos:narrowerTransitive -> uniprot.core:Enzyme,
shape_000131,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,skos:narrowerTransitive,http://www.w3.org/2004/02/skos/core#narrowerTransitive,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,uniprot.core:Taxon -> skos:narrowerTransitive -> uniprot.core:Taxon,
shape_000132,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,uniprot.core:replacedBy,http://purl.uniprot.org/core/replacedBy,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,0,0,0.0,0.0,uniprot.core:Enzyme -> uniprot.core:replacedBy -> uniprot.core:Enzyme,
shape_000133,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:replacedBy,http://purl.uniprot.org/core/replacedBy,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:replacedBy -> uniprot.core:Taxon,
shape_000134,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:replacedBy,http://purl.uniprot.org/core/replacedBy,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:replacedBy -> uniprot.core:Protein,
shape_000135,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,uniprot.core:replaces,http://purl.uniprot.org/core/replaces,uniprot.core:Enzyme,http://purl.uniprot.org/core/Enzyme,0,0,0.0,0.0,uniprot.core:Enzyme -> uniprot.core:replaces -> uniprot.core:Enzyme,
shape_000136,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:replaces,http://purl.uniprot.org/core/replaces,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:replaces -> uniprot.core:Taxon,
shape_000123,uniprot.core:Protein,http://purl.uniprot.org/core/Protein,uniprot.core:citation,http://purl.uniprot.org/core/citation,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,0,0,0.0,0.0,uniprot.core:Protein -> uniprot.core:citation -> uniprot.core:Book_Citation,
shape_000193,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,faldo:possiblePosition,http://biohackathon.org/resource/faldo#possiblePosition,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:OneOfPosition -> faldo:possiblePosition -> faldo:Position,
shape_000194,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:possiblePosition,http://biohackathon.org/resource/faldo#possiblePosition,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:Position -> faldo:possiblePosition -> faldo:ExactPosition,
shape_000195,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:possiblePosition,http://biohackathon.org/resource/faldo#possiblePosition,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:Position -> faldo:possiblePosition -> faldo:Position,
shape_000196,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,rdf:Statement -> rdf:object -> faldo:ExactPosition,
shape_000197,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,rdf:Statement -> rdf:object -> faldo:Position,
shape_000198,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Active_Site_Annotation,http://purl.uniprot.org/core/Active_Site_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Active_Site_Annotation,
shape_000199,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Alternative_Sequence_Annotation,http://purl.uniprot.org/core/Alternative_Sequence_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Alternative_Sequence_Annotation,
shape_000200,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Beta_Strand_Annotation,http://purl.uniprot.org/core/Beta_Strand_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Beta_Strand_Annotation,
shape_000201,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Binding_Site_Annotation,http://purl.uniprot.org/core/Binding_Site_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Binding_Site_Annotation,
shape_000202,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Book_Citation,http://purl.uniprot.org/core/Book_Citation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Book_Citation,
shape_000203,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Calcium_Binding_Annotation,http://purl.uniprot.org/core/Calcium_Binding_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Calcium_Binding_Annotation,
shape_000204,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Chain_Annotation,http://purl.uniprot.org/core/Chain_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Chain_Annotation,
shape_000164,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,foaf:depiction,http://xmlns.com/foaf/0.1/depiction,foaf:Image,http://xmlns.com/foaf/0.1/Image,0,0,0.0,0.0,uniprot.core:Taxon -> foaf:depiction -> foaf:Image,
shape_000206,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Compositional_Bias_Annotation,http://purl.uniprot.org/core/Compositional_Bias_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Compositional_Bias_Annotation,
shape_000207,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Cross-link_Annotation,http://purl.uniprot.org/core/Cross-link_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Cross-link_Annotation,
shape_000208,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Disulfide_Bond_Annotation,http://purl.uniprot.org/core/Disulfide_Bond_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Disulfide_Bond_Annotation,
shape_000209,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Domain_Extent_Annotation,http://purl.uniprot.org/core/Domain_Extent_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Domain_Extent_Annotation,
shape_000210,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Electronic_Citation,http://purl.uniprot.org/core/Electronic_Citation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Electronic_Citation,
shape_000211,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Erroneous_Gene_Model_Prediction_Annotation,http://purl.uniprot.org/core/Erroneous_Gene_Model_Prediction_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Erroneous_Gene_Model_Prediction_Annotation,
shape_000212,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Erroneous_Initiation_Annotation,http://purl.uniprot.org/core/Erroneous_Initiation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Erroneous_Initiation_Annotation,
shape_000213,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Erroneous_Termination_Annotation,http://purl.uniprot.org/core/Erroneous_Termination_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Erroneous_Termination_Annotation,
shape_000214,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Erroneous_Translation_Annotation,http://purl.uniprot.org/core/Erroneous_Translation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Erroneous_Translation_Annotation,
shape_000215,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Frameshift_Annotation,http://purl.uniprot.org/core/Frameshift_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Frameshift_Annotation,
shape_000216,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Glycosylation_Annotation,http://purl.uniprot.org/core/Glycosylation_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Glycosylation_Annotation,
shape_000217,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Helix_Annotation,http://purl.uniprot.org/core/Helix_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Helix_Annotation,
shape_000218,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Initiator_Methionine_Annotation,http://purl.uniprot.org/core/Initiator_Methionine_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Initiator_Methionine_Annotation,
shape_000205,rdf:Statement,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,rdf:object,http://www.w3.org/1999/02/22-rdf-syntax-ns#object,uniprot.core:Coiled_Coil_Annotation,http://purl.uniprot.org/core/Coiled_Coil_Annotation,0,0,0.0,0.0,rdf:Statement -> rdf:object -> uniprot.core:Coiled_Coil_Annotation,
shape_000165,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,uniprot.core:host,http://purl.uniprot.org/core/host,uniprot.core:Taxon,http://purl.uniprot.org/core/Taxon,0,0,0.0,0.0,uniprot.core:Taxon -> uniprot.core:host -> uniprot.core:Taxon,
shape_000166,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,faldo:ExactPosition -> faldo:reference -> uniprot.core:External_Sequence,
shape_000167,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,faldo:ExactPosition -> faldo:reference -> uniprot.core:Modified_Sequence,
shape_000168,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,faldo:ExactPosition -> faldo:reference -> uniprot.core:Simple_Sequence,
shape_000169,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,faldo:InRangePosition -> faldo:reference -> uniprot.core:External_Sequence,
shape_000170,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,faldo:InRangePosition -> faldo:reference -> uniprot.core:Simple_Sequence,
shape_000171,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,faldo:OneOfPosition -> faldo:reference -> uniprot.core:External_Sequence,
shape_000172,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,faldo:OneOfPosition -> faldo:reference -> uniprot.core:Simple_Sequence,
shape_000173,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:External_Sequence,http://purl.uniprot.org/core/External_Sequence,0,0,0.0,0.0,faldo:Position -> faldo:reference -> uniprot.core:External_Sequence,
shape_000174,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Modified_Sequence,http://purl.uniprot.org/core/Modified_Sequence,0,0,0.0,0.0,faldo:Position -> faldo:reference -> uniprot.core:Modified_Sequence,
shape_000175,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:reference,http://biohackathon.org/resource/faldo#reference,uniprot.core:Simple_Sequence,http://purl.uniprot.org/core/Simple_Sequence,0,0,0.0,0.0,faldo:Position -> faldo:reference -> uniprot.core:Simple_Sequence,
shape_000176,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:InRangePosition -> faldo:begin -> faldo:ExactPosition,
shape_000177,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:InRangePosition -> faldo:begin -> faldo:Position,
shape_000192,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,faldo:possiblePosition,http://biohackathon.org/resource/faldo#possiblePosition,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:OneOfPosition -> faldo:possiblePosition -> faldo:ExactPosition,
shape_000179,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:Position -> faldo:begin -> faldo:Position,
shape_000180,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:Region -> faldo:begin -> faldo:ExactPosition,
shape_000181,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,0,0,0.0,0.0,faldo:Region -> faldo:begin -> faldo:InRangePosition,
shape_000182,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,0,0,0.0,0.0,faldo:Region -> faldo:begin -> faldo:OneOfPosition,
shape_000183,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:begin,http://biohackathon.org/resource/faldo#begin,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:Region -> faldo:begin -> faldo:Position,
shape_000184,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:InRangePosition -> faldo:end -> faldo:ExactPosition,
shape_000185,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:InRangePosition -> faldo:end -> faldo:Position,
shape_000186,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:Position -> faldo:end -> faldo:ExactPosition,
shape_000187,faldo:Position,http://biohackathon.org/resource/faldo#Position,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:Position,http://biohackathon.org/resource/faldo#Position,0,0,0.0,0.0,faldo:Position -> faldo:end -> faldo:Position,
shape_000188,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:ExactPosition,http://biohackathon.org/resource/faldo#ExactPosition,0,0,0.0,0.0,faldo:Region -> faldo:end -> faldo:ExactPosition,
shape_000189,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:InRangePosition,http://biohackathon.org/resource/faldo#InRangePosition,0,0,0.0,0.0,faldo:Region -> faldo:end -> faldo:InRangePosition,
shape_000190,faldo:Region,http://biohackathon.org/resource/faldo#Region,faldo:end,http://biohackathon.org/resource/faldo#end,faldo:OneOfPosition,http://biohackathon.org/resource/faldo#OneOfPosition,0,0,0.0,0.0,faldo:Region -> faldo:end -> faldo:OneOfPosition,
